hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,0,31,2016,August,34,15,1,2,Online TA,DEU,113.64,Sanders_Samantha26@gmail.com
City Hotel,0,161,2016,August,34,14,2,3,Online TA,ESP,145.85,AlyssaYoung39@comcast.net
City Hotel,0,320,2016,August,34,18,0,2,Offline TA/TO,DEU,115.0,JWilliams@comcast.net
City Hotel,0,138,2016,August,34,17,1,4,Online TA,FRA,122.4,Morris.Jeffrey@att.com
City Hotel,0,21,2016,August,34,19,2,3,Online TA,MAR,194.8,Jeffery_R90@yandex.com
City Hotel,0,44,2016,August,35,24,0,2,Offline TA/TO,CHE,85.5,Little.Darren@xfinity.com
City Hotel,0,115,2016,August,35,22,2,5,Offline TA/TO,DEU,82.45,Angela.L@att.com
City Hotel,0,222,2016,August,36,31,0,3,Online TA,DEU,96.3,PSanders@xfinity.com
City Hotel,0,47,2016,September,36,2,1,2,Online TA,ESP,142.2,Brandy_Taylor@yahoo.com
City Hotel,0,40,2016,September,37,7,0,1,Direct,USA,149.4,Richard.Adkins@outlook.com
City Hotel,0,194,2016,September,37,7,1,4,Online TA,CZE,116.45,Tina.Zamora@outlook.com
City Hotel,0,60,2016,September,37,6,2,5,Online TA,ESP,167.04,SMoore@yahoo.com
City Hotel,0,8,2016,September,38,12,1,1,Online TA,PRT,187.55,Shawn.I@att.com
City Hotel,0,22,2016,September,38,15,0,1,Online TA,GBR,159.0,Julie.T32@aol.com
City Hotel,0,41,2016,September,38,14,0,3,Groups,ITA,108.0,Perry_Cory61@zoho.com
City Hotel,0,31,2016,September,38,16,1,2,Offline TA/TO,DEU,75.0,TaylorGomez@yahoo.com
City Hotel,0,27,2016,September,39,20,0,1,Direct,BRA,95.0,Bryant.Daniel78@hotmail.com
City Hotel,0,6,2016,September,39,19,1,1,Online TA,ESP,129.7,Jillian_Francis@protonmail.com
City Hotel,0,17,2016,September,39,21,0,1,Online TA,CHN,224.1,Huff.Laura41@yandex.com
City Hotel,0,0,2016,September,39,22,0,1,Direct,PRT,250.0,Copeland_Andrea@hotmail.com
City Hotel,0,33,2016,September,40,25,1,0,Online TA,GBR,99.0,William.Jordan@mail.com
City Hotel,0,22,2016,September,40,25,2,0,Online TA,BRA,107.03,Christina_M@att.com
City Hotel,0,28,2016,September,40,28,0,2,Online TA,RUS,163.0,Tracy_Willis@mail.com
City Hotel,0,27,2016,October,41,3,1,1,Offline TA/TO,ITA,95.0,Luis_C@yahoo.com
City Hotel,0,52,2016,October,40,1,2,2,Online TA,BEL,122.4,Dorothy.V89@mail.com
City Hotel,0,31,2016,October,41,4,0,1,Offline TA/TO,DEU,85.5,JamesTurner86@outlook.com
City Hotel,0,29,2016,October,41,5,0,2,Online TA,FRA,152.0,DCarson@verizon.com
City Hotel,0,3,2016,October,40,1,3,6,Direct,AGO,158.0,Stephanie.F@att.com
City Hotel,0,349,2016,October,41,4,1,5,Offline TA/TO,DEU,96.67,SZavala@zoho.com
City Hotel,0,98,2016,October,42,9,2,1,Online TA,USA,108.0,DwayneCardenas@yahoo.com
City Hotel,0,25,2016,October,42,10,1,1,Offline TA/TO,PRT,104.0,Mary_Costa@comcast.net
City Hotel,0,7,2016,October,43,17,1,1,Online TA,SWE,70.0,BLove@att.com
City Hotel,0,182,2016,October,43,16,2,3,Online TA,DEU,70.44,KellyCastro69@xfinity.com
City Hotel,0,189,2016,October,44,23,1,0,Online TA,NZL,85.5,DPerez@gmail.com
City Hotel,0,220,2016,October,43,20,1,3,Online TA,USA,80.75,Giles.Chris@xfinity.com
City Hotel,0,84,2016,October,43,21,1,2,Offline TA/TO,DEU,80.75,VVaughn71@comcast.net
City Hotel,0,386,2016,October,44,23,2,0,Offline TA/TO,DEU,115.0,Yu_Sara@xfinity.com
City Hotel,0,386,2016,October,44,23,2,0,Offline TA/TO,DEU,115.0,Jeffrey.Nash@mail.com
City Hotel,0,214,2016,October,43,20,2,5,Online TA,ITA,90.95,Dwayne.O41@hotmail.com
City Hotel,0,36,2016,October,44,25,0,3,Offline TA/TO,FRA,85.0,NPeterson75@outlook.com
City Hotel,0,31,2016,October,44,27,0,3,Online TA,THA,129.0,John_B@mail.com
City Hotel,0,160,2016,October,45,30,2,0,Online TA,PRT,113.4,Jones.Katie@gmail.com
City Hotel,0,48,2016,November,45,2,0,3,Online TA,NLD,88.2,Sandra.DDS@mail.com
City Hotel,0,201,2016,November,45,1,0,4,Online TA,CHE,82.28,Diana_W@yandex.com
City Hotel,0,57,2016,November,46,11,1,2,Online TA,FRA,64.37,Katelyn_Perry@protonmail.com
City Hotel,0,112,2016,November,47,13,2,3,Online TA,DEU,100.05,Prince_Joseph@verizon.com
City Hotel,0,29,2016,November,47,14,2,5,Online TA,FRA,70.88,MD.Michael57@yahoo.com
City Hotel,0,308,2016,November,48,23,0,3,Online TA,NOR,78.3,Derrick.S79@comcast.net
City Hotel,0,22,2016,November,48,26,0,0,Corporate,SVN,0.0,LLewis@gmail.com
City Hotel,0,18,2016,November,48,25,0,2,Online TA,ESP,88.0,Sydney_T@xfinity.com
City Hotel,0,0,2016,November,49,27,2,1,Online TA,ITA,106.33,Scott_Brittany95@gmail.com
City Hotel,0,31,2016,December,49,3,2,2,Online TA,ESP,237.75,Novak_Lisa@mail.com
City Hotel,0,50,2016,December,49,3,2,2,Offline TA/TO,DEU,63.75,Ashley_Griffith54@protonmail.com
City Hotel,0,5,2016,December,50,8,0,2,Online TA,PRT,111.0,Robert.G@att.com
City Hotel,0,86,2016,December,52,18,2,1,Offline TA/TO,FRA,75.0,SDVM@aol.com
City Hotel,0,7,2016,December,52,19,1,1,Direct,PRT,88.0,AmberHolland@mail.com
City Hotel,0,15,2016,December,53,27,0,3,Offline TA/TO,BRA,47.33,Karen_Carter@att.com
City Hotel,0,190,2016,December,53,28,0,4,Direct,DEU,167.8,LindseyCarr@yahoo.com
City Hotel,0,32,2016,December,53,27,1,5,Offline TA/TO,BRA,70.0,Cynthia.Taylor@zoho.com
City Hotel,0,207,2016,December,53,30,1,2,Offline TA/TO,FRA,161.67,Coffey.Brandon39@mail.com
City Hotel,0,11,2015,August,34,18,0,3,Online TA,FRA,95.33,Caroline_Rogers@xfinity.com
City Hotel,0,219,2015,September,36,4,0,1,Offline TA/TO,DEU,108.0,Mary.Thompson@yandex.com
City Hotel,0,219,2015,September,36,4,1,2,Offline TA/TO,SWE,76.67,Daniel.Schmidt@xfinity.com
City Hotel,0,0,2015,September,36,5,1,1,Online TA,NOR,147.5,Samuel.Salazar@verizon.com
City Hotel,0,19,2015,October,41,6,0,3,Offline TA/TO,PRT,90.0,Shane_Jones@mail.com
City Hotel,0,19,2015,October,41,6,0,3,Offline TA/TO,TUR,90.0,Charles.A@aol.com
City Hotel,0,0,2015,September,39,21,1,0,Direct,NLD,128.0,Jane_H@verizon.com
City Hotel,0,17,2015,September,39,26,0,1,Groups,USA,170.0,Brandy.Holmes@zoho.com
City Hotel,1,8,2015,October,41,10,2,1,Groups,PRT,62.0,Keith.B@verizon.com
City Hotel,1,8,2015,October,43,21,0,2,Direct,PRT,126.0,Andrew.Carter@zoho.com
City Hotel,0,1,2016,February,8,17,0,1,Corporate,PRT,66.0,Lewis.Michael@hotmail.com
City Hotel,0,0,2015,October,42,14,0,2,Direct,PRT,109.0,Stewart.Katie47@att.com
City Hotel,0,16,2015,October,42,15,1,3,Groups,PRT,65.0,Kelsey.Thompson@zoho.com
City Hotel,0,14,2015,October,42,13,2,5,Online TA,POL,131.43,Keith.Scott@att.com
City Hotel,0,5,2015,October,43,21,0,1,Offline TA/TO,PRT,0.0,Reid_Christine78@mail.com
City Hotel,0,39,2015,October,43,23,0,1,Online TA,LBN,96.3,Burns.Dominique75@comcast.net
City Hotel,0,6,2015,October,44,28,0,3,Groups,ISR,75.0,Jackson_Monica38@att.com
City Hotel,0,32,2015,October,44,30,2,2,Offline TA/TO,FRA,67.5,LMay@yandex.com
City Hotel,0,3,2015,November,45,2,1,0,Corporate,PRT,65.0,Travis_Davis@yahoo.com
City Hotel,0,21,2015,November,45,4,0,1,Offline TA/TO,GBR,92.0,Kurt.M54@aol.com
City Hotel,1,333,2016,September,39,20,0,2,Offline TA/TO,PRT,90.0,Russell.J@aol.com
City Hotel,1,333,2016,September,39,20,0,2,Offline TA/TO,PRT,90.0,Gabriel_B77@zoho.com
City Hotel,0,47,2015,November,46,11,0,1,Corporate,PRT,65.0,Kathryn.F@att.com
City Hotel,0,0,2015,November,47,17,0,1,Direct,ESP,89.0,William_H@protonmail.com
City Hotel,0,32,2015,November,47,20,0,2,Offline TA/TO,PRT,73.0,Sutton_Colin@outlook.com
City Hotel,1,180,2016,April,16,13,0,1,Offline TA/TO,PRT,125.0,Erica_D13@hotmail.com
City Hotel,0,1,2016,January,2,5,0,3,Corporate,PRT,66.0,Denise.Houston@hotmail.com
City Hotel,0,69,2015,December,49,3,0,3,Offline TA/TO,GBR,60.0,Smith_Jennifer@yahoo.com
City Hotel,1,13,2015,December,50,6,2,0,Offline TA/TO,PRT,76.5,Garrett_D46@gmail.com
City Hotel,0,6,2015,December,50,7,1,0,Online TA,ESP,96.25,Jason_Decker@xfinity.com
City Hotel,0,10,2015,December,50,11,1,2,Offline TA/TO,FRA,58.0,JMartin@outlook.com
City Hotel,1,223,2016,June,25,14,0,2,Groups,PRT,135.0,Barker_Andrew@zoho.com
City Hotel,1,115,2016,March,13,20,2,0,Groups,PRT,70.0,ZAvery@hotmail.com
City Hotel,1,104,2016,February,10,29,1,5,Online TA,PRT,55.19,Jacqueline_Ramos86@verizon.com
City Hotel,1,68,2016,February,8,17,0,2,Groups,PRT,75.0,Kenneth_Rodriguez@yahoo.com
City Hotel,1,68,2016,February,8,17,0,2,Groups,PRT,75.0,Bryan_O@outlook.com
City Hotel,0,4,2016,January,5,24,2,2,Online TA,GBR,63.6,Renee.Buckley@verizon.com
City Hotel,0,10,2016,February,6,6,0,1,Online TA,CHN,93.0,Holly_D@xfinity.com
City Hotel,0,3,2016,February,6,6,0,1,Online TA,PRT,130.0,KWashington@yandex.com
City Hotel,0,1,2016,February,6,5,2,4,Online TA,AGO,106.0,Travis.Watson81@protonmail.com
City Hotel,0,42,2016,February,9,21,1,0,Online TA,FRA,80.3,Rodriguez.Heather92@outlook.com
City Hotel,0,0,2016,February,9,27,0,1,Online TA,USA,89.0,EmilyWard@comcast.net
City Hotel,0,5,2016,February,9,27,0,1,Online TA,ESP,93.0,Townsend_Megan@att.com
City Hotel,0,3,2016,February,9,27,0,1,Online TA,CHN,93.0,Rhonda_L@outlook.com
City Hotel,0,31,2016,February,10,28,2,1,Offline TA/TO,FRA,71.33,TYoung@att.com
City Hotel,0,116,2016,February,10,28,2,1,Offline TA/TO,PRT,82.0,Kimberly_Pierce95@hotmail.com
City Hotel,0,24,2016,February,10,29,1,3,Offline TA/TO,DEU,45.5,BBallard@zoho.com
City Hotel,0,0,2016,March,11,8,0,4,Direct,FRA,91.0,KWagner@protonmail.com
City Hotel,0,25,2016,March,12,13,2,0,Online TA,IRL,93.0,Neal.Kurt@mail.com
City Hotel,0,32,2016,March,11,11,2,3,Offline TA/TO,POL,85.0,Jeremy_Bowman@gmail.com
City Hotel,0,17,2016,March,12,16,0,1,Online TA,PRT,109.0,Garcia.Peter@hotmail.com
City Hotel,0,40,2016,March,12,14,1,4,Online TA,ITA,98.82,Richards_Lauren@comcast.net
City Hotel,0,48,2016,March,13,20,2,2,Online TA,DEU,93.5,Richard.V@yahoo.com
City Hotel,0,6,2016,March,13,20,2,2,Direct,ESP,174.0,Colon.Kelly@yandex.com
City Hotel,0,65,2016,March,14,28,1,2,Online TA,PRT,103.5,Carter.Jaime@verizon.com
City Hotel,0,73,2016,March,14,29,0,4,Online TA,BEL,82.45,Guerrero_Preston@protonmail.com
City Hotel,0,41,2016,March,14,31,0,3,Online TA,FRA,117.9,Lori.Watkins@yahoo.com
City Hotel,0,55,2016,April,15,6,0,1,Offline TA/TO,PRT,104.0,Dr..Wood73@yandex.com
City Hotel,0,57,2016,April,15,5,0,3,Online TA,FRA,105.3,Sloan_Sandra@outlook.com
City Hotel,0,115,2016,April,15,8,0,2,Groups,FRA,65.0,MDDS@protonmail.com
City Hotel,0,6,2016,April,16,11,1,1,Offline TA/TO,ESP,88.0,Davis.Mary27@zoho.com
City Hotel,0,2,2016,April,16,16,0,1,Online TA,CHN,89.0,Joyce_Pratt@comcast.net
City Hotel,0,88,2016,May,19,3,0,3,Offline TA/TO,PRT,117.0,Chase.B@comcast.net
City Hotel,0,2,2016,May,20,8,2,0,Online TA,FRA,118.0,Jackson.Jill@hotmail.com
City Hotel,0,0,2016,May,20,11,0,1,Online TA,PRT,90.71,Samuel.MD93@mail.com
City Hotel,0,12,2016,May,20,11,0,4,Offline TA/TO,CHE,104.0,Gordon_William@att.com
City Hotel,0,100,2016,May,21,15,2,4,Online TA,IRL,164.9,Daniel.O@zoho.com
City Hotel,0,0,2016,May,23,31,0,2,Online TA,FRA,105.75,Mckenzie.B@aol.com
City Hotel,0,112,2016,June,23,2,0,2,Offline TA/TO,FRA,100.0,NJarvis93@comcast.net
City Hotel,0,5,2016,June,23,1,0,4,Direct,CHL,126.0,Amanda.Johnson@zoho.com
City Hotel,0,220,2016,June,23,4,2,1,Groups,PRT,73.33,Amy.Forbes41@mail.com
City Hotel,0,118,2016,June,24,6,1,3,Offline TA/TO,PRT,110.0,Marshall_Kayla@xfinity.com
City Hotel,0,21,2016,June,24,9,0,1,Online TA,ESP,102.85,Christina_Vasquez53@verizon.com
City Hotel,0,34,2016,June,25,12,2,1,Online TA,USA,119.5,Ruth_M@yandex.com
City Hotel,0,28,2016,June,25,14,0,3,Online TA,NLD,108.42,Patterson.Edward@yandex.com
City Hotel,0,1,2016,June,26,22,0,1,Online TA,FRA,129.0,Travis.G@xfinity.com
City Hotel,0,4,2016,December,52,23,1,2,Complementary,PRT,0.0,Stephanie_Parker@yandex.com
City Hotel,0,80,2016,June,26,23,0,1,Online TA,ISR,96.3,Smith_Willie@outlook.com
City Hotel,0,40,2016,June,27,30,2,3,Online TA,IRL,117.9,Jr..Ricardo@hotmail.com
City Hotel,0,142,2016,June,27,28,2,5,Online TA,PRT,122.84,PhD_Brendan@verizon.com
City Hotel,0,104,2016,July,27,2,2,1,Online TA,GBR,88.01,Wright.Sharon@protonmail.com
City Hotel,0,35,2016,July,28,8,0,1,Online TA,ESP,135.9,Elizabeth_Rangel@aol.com
City Hotel,0,119,2016,July,29,13,0,3,Offline TA/TO,ESP,97.75,Lowe_Diane@hotmail.com
City Hotel,0,126,2016,July,29,13,1,4,Online TA,FRA,144.5,Alexis.Ray@xfinity.com
City Hotel,0,292,2016,July,30,21,0,2,Offline TA/TO,DEU,115.0,Daniel.Hamilton15@aol.com
City Hotel,0,175,2016,July,31,24,2,2,Online TA,FRA,123.25,SMassey@outlook.com
City Hotel,0,0,2016,July,31,30,0,1,Direct,PRT,152.0,Jackson.John16@comcast.net
City Hotel,0,188,2016,July,31,28,0,3,Direct,FRA,80.75,Emma.L63@hotmail.com
City Hotel,0,73,2016,July,31,29,1,2,Direct,FRA,173.7,Christopher.Gilmore@gmail.com
City Hotel,0,301,2016,July,31,30,1,1,Offline TA/TO,DEU,90.0,Carol.J@protonmail.com
City Hotel,0,301,2016,July,31,30,1,1,Offline TA/TO,DEU,115.0,CassieBarajas@zoho.com
City Hotel,0,5,2016,August,32,2,0,1,Corporate,PRT,65.0,Joy_MD57@gmail.com
City Hotel,0,160,2016,July,32,31,2,2,Online TA,ESP,141.18,KristenWarren@hotmail.com
City Hotel,0,189,2016,July,31,30,2,3,Online TA,AUT,90.95,Kathryn_Hoffman@att.com
City Hotel,0,96,2016,August,32,2,0,3,Complementary,GBR,0.0,Kelly_Green@aol.com
City Hotel,0,125,2016,July,32,31,2,5,Online TA,FRA,126.51,ABaker@gmail.com
City Hotel,0,164,2016,August,32,5,0,2,Online TA,GBR,105.3,AlexanderBarnett@xfinity.com
City Hotel,0,207,2016,August,32,5,1,2,Online TA,GBR,85.5,James_Barnett25@att.com
City Hotel,0,64,2016,August,32,6,1,1,Online TA,FRA,154.1,Williams_Kathy@mail.com
City Hotel,0,7,2016,November,48,22,0,2,Corporate,PRT,65.0,JJennings@att.com
City Hotel,0,39,2016,August,33,13,0,1,Online TA,DEU,223.76,Cuevas.Allen84@zoho.com
City Hotel,0,130,2016,August,33,11,2,4,Online TA,DEU,117.3,Adam.Carter@zoho.com
City Hotel,0,132,2016,August,33,10,2,5,Offline TA/TO,FRA,96.56,AmandaMD@mail.com
City Hotel,0,2,2016,August,34,15,1,2,Online TA,ESP,169.33,ZGreen@zoho.com
City Hotel,0,156,2016,August,34,14,2,3,Online TA,ESP,115.25,TaylorEllis@hotmail.com
City Hotel,0,320,2016,August,34,18,0,2,Offline TA/TO,DEU,115.0,Colleen_Nguyen@att.com
City Hotel,0,7,2016,August,35,23,0,1,Online TA,USA,128.0,Brittany_G31@gmail.com
City Hotel,0,0,2016,August,35,26,0,0,Online TA,PRT,0.0,Michael_Elliott@yandex.com
City Hotel,0,188,2016,August,35,25,2,3,Online TA,BEL,84.82,Rebecca_B@aol.com
City Hotel,0,17,2016,September,36,2,0,1,Online TA,FRA,118.0,Woods_Sarah@outlook.com
City Hotel,0,90,2016,August,36,31,0,3,Online TA,BEL,129.9,Rose_Michael85@comcast.net
City Hotel,0,65,2016,September,37,6,0,1,Online TA,PRT,98.1,TGrant@xfinity.com
City Hotel,0,204,2016,September,37,8,0,3,Online TA,CHE,126.9,Courtney.Rose@protonmail.com
City Hotel,0,277,2016,September,37,5,2,5,Offline TA/TO,NOR,89.14,Mr.Miles@gmail.com
City Hotel,0,18,2016,September,38,11,1,0,Online TA,GBR,89.0,Brett.Baker34@outlook.com
City Hotel,0,2,2016,September,38,12,1,0,Online TA,FRA,135.0,Christopher.K72@aol.com
City Hotel,0,23,2016,September,38,11,2,0,Online TA,RUS,89.0,LCervantes35@aol.com
City Hotel,0,346,2016,September,38,13,0,2,Offline TA/TO,PRT,115.0,Deborah.Ramirez@outlook.com
City Hotel,0,346,2016,September,38,13,0,2,Offline TA/TO,DEU,90.0,Richard_N@yandex.com
City Hotel,0,29,2016,September,39,24,1,1,Direct,AUT,83.0,Nathan.Velazquez57@hotmail.com
City Hotel,0,25,2016,September,40,25,2,0,Online TA,FRA,145.0,MLucas@verizon.com
City Hotel,0,3,2016,September,40,26,1,1,Corporate,PRT,166.25,Bradley_Williamson@xfinity.com
City Hotel,0,64,2016,September,40,28,0,3,Offline TA/TO,PRT,101.52,JEvans22@mail.com
City Hotel,0,29,2016,October,41,5,0,2,Online TA,FRA,201.25,Angela.Davis@yandex.com
City Hotel,0,161,2016,October,41,2,2,3,Online TA,BRA,108.8,Rachel.Gross@outlook.com
City Hotel,0,22,2016,October,41,5,0,3,Offline TA/TO,BEL,85.0,Wilson.Kimberly70@mail.com
City Hotel,0,0,2016,October,42,10,0,0,Offline TA/TO,PRT,0.0,Thomas_C68@xfinity.com
City Hotel,0,16,2016,October,41,8,1,1,Offline TA/TO,FRA,85.0,Tim.Martin85@hotmail.com
City Hotel,0,279,2016,October,42,10,1,2,Offline TA/TO,DEU,80.75,Eugene.Rogers@verizon.com
City Hotel,0,181,2016,October,42,11,0,2,Offline TA/TO,FRA,120.0,ABell@hotmail.com
City Hotel,0,96,2016,October,42,13,0,3,Online TA,ARG,190.8,Baldwin_Mark@xfinity.com
City Hotel,0,386,2016,October,44,23,2,0,Offline TA/TO,DEU,109.0,Tracy.Phillips93@gmail.com
City Hotel,0,39,2016,October,44,27,0,2,Online TA,CHN,129.6,Chelsea_R@mail.com
City Hotel,0,30,2016,October,44,28,0,2,Online TA,PHL,144.0,ChristineLi@xfinity.com
City Hotel,0,31,2016,October,44,27,1,3,Offline TA/TO,FRA,85.0,Kendra_B@comcast.net
City Hotel,0,29,2016,October,45,31,1,3,Online TA,BEL,149.1,Thomas.Brianna@comcast.net
City Hotel,0,44,2016,November,45,4,1,2,Online TA,FRA,110.13,Kimberly_Lee@zoho.com
City Hotel,0,12,2016,November,46,7,1,2,Online TA,GBR,134.75,Booth_Erin@att.com
City Hotel,0,72,2016,November,46,10,0,3,Direct,FRA,106.5,Rachel.Brock@outlook.com
City Hotel,0,75,2016,November,46,12,1,1,Online TA,NLD,79.2,Angela_Mckay@comcast.net
City Hotel,0,66,2016,November,47,18,0,2,Offline TA/TO,FRA,105.0,Michele_V@zoho.com
City Hotel,0,4,2016,November,48,21,1,3,Online TA,ESP,87.78,Cunningham_Robert@zoho.com
City Hotel,0,15,2016,November,49,30,0,2,Groups,POL,81.0,Amanda_M@comcast.net
City Hotel,0,85,2016,December,49,3,1,1,Online TA,IRL,98.0,HeatherJones@mail.com
City Hotel,0,68,2016,December,50,4,2,0,Offline TA/TO,ESP,75.0,Jason_M@outlook.com
City Hotel,0,74,2016,December,50,9,1,2,Offline TA/TO,FRA,75.0,Jose_M95@verizon.com
City Hotel,0,39,2016,December,50,8,2,8,Online TA,BRA,130.9,Mrs..Mooney@yandex.com
City Hotel,0,1,2016,December,52,19,1,2,Online TA,IRN,117.5,CColeman@xfinity.com
City Hotel,0,163,2016,December,53,26,1,2,Online TA,USA,122.4,Melissa_Novak@protonmail.com
City Hotel,0,127,2016,December,53,29,1,3,Offline TA/TO,ITA,84.15,Robinson.Gina77@verizon.com
City Hotel,0,41,2016,December,53,27,2,5,Offline TA/TO,BRA,69.29,Tracy.H@gmail.com
City Hotel,0,7,2016,December,53,31,2,4,Online TA,FRA,118.2,Erin.H@gmail.com
City Hotel,1,190,2016,April,15,9,1,1,Offline TA/TO,PRT,70.0,Lee.Kim30@verizon.com
City Hotel,0,3,2015,September,38,19,1,1,Groups,PRT,120.0,LGuzman@yandex.com
City Hotel,0,7,2015,September,38,19,2,2,Direct,ITA,114.0,Emily.Stanley@hotmail.com
City Hotel,1,18,2015,October,41,4,2,1,Groups,PRT,110.0,Livingston_Lori@att.com
City Hotel,0,11,2015,September,39,23,0,3,Direct,PRT,114.0,Walton.Nancy@yahoo.com
City Hotel,0,2,2015,October,41,4,2,1,Online TA,NLD,114.0,KimberlyCox@gmail.com
City Hotel,1,14,2015,October,42,15,0,1,Offline TA/TO,PRT,100.0,Theodore.Randolph@hotmail.com
City Hotel,0,1,2016,September,37,6,0,2,Corporate,PRT,67.0,KThomas@comcast.net
City Hotel,1,29,2015,October,44,29,0,3,Online TA,PRT,120.0,JasonWatts@hotmail.com
City Hotel,0,289,2015,October,42,17,0,1,Offline TA/TO,SWE,67.0,Shaw_Gary@yandex.com
City Hotel,0,12,2015,October,44,25,2,1,Groups,PRT,85.67,Roberts.Carl@yahoo.com
City Hotel,1,32,2015,November,47,20,0,2,Offline TA/TO,PRT,73.0,Herrera.Rhonda@outlook.com
City Hotel,1,333,2016,September,39,20,0,2,Offline TA/TO,PRT,90.0,AlexanderReynolds@yahoo.com
City Hotel,0,44,2015,November,46,11,0,3,Offline TA/TO,FRA,60.0,MichaelEdwards@protonmail.com
City Hotel,0,15,2015,November,46,10,0,4,Online TA,FRA,90.95,Andrew_E@mail.com
City Hotel,1,34,2015,December,50,8,0,2,Offline TA/TO,PRT,90.0,Michelle.Mcmillan21@yandex.com
City Hotel,0,22,2015,November,47,17,0,1,Corporate,AUT,62.0,Susan.Cooper@verizon.com
City Hotel,0,10,2015,November,46,14,2,2,Offline TA/TO,DEU,43.5,Wright_Tiffany@mail.com
City Hotel,1,58,2015,December,53,27,2,4,Online TA,PRT,77.35,JohnWagner@zoho.com
City Hotel,0,32,2015,November,47,20,0,2,Offline TA/TO,PRT,73.0,IsaacHiggins@zoho.com
City Hotel,1,180,2016,April,16,13,0,1,Offline TA/TO,PRT,125.0,Candace.Avery@outlook.com
City Hotel,0,5,2016,May,20,10,0,1,Corporate,PRT,65.0,Ryan.Matthew@yandex.com
City Hotel,0,73,2015,November,48,24,0,3,Offline TA/TO,PRT,67.83,Lopez.Anna52@yahoo.com
City Hotel,1,82,2016,February,6,2,0,5,Groups,PRT,96.0,Whitney_M@zoho.com
City Hotel,0,49,2015,December,49,5,2,1,Online TA,ESP,106.2,Mata_Grace@xfinity.com
City Hotel,0,11,2015,December,49,5,2,2,Groups,PRT,122.0,Diane.Davis75@protonmail.com
City Hotel,1,130,2016,April,16,13,0,4,Groups,PRT,100.0,Sheila.Adams@aol.com
City Hotel,1,113,2016,February,9,25,0,3,Offline TA/TO,PRT,75.0,Gabriel.DDS81@mail.com
City Hotel,1,99,2016,February,8,19,0,1,Corporate,PRT,80.0,Jessica.Gibson@zoho.com
City Hotel,1,99,2016,February,8,19,0,1,Corporate,PRT,80.0,ClaudiaHayes@hotmail.com
City Hotel,0,1,2015,December,53,29,0,1,Corporate,PRT,79.0,Sanders_Tyler@gmail.com
City Hotel,0,40,2015,December,52,26,2,2,Offline TA/TO,DEU,55.0,Brian.Pena86@protonmail.com
City Hotel,0,29,2015,December,53,30,2,4,Offline TA/TO,DEU,84.67,Justin.P@protonmail.com
City Hotel,1,4,2016,January,3,10,6,14,Direct,PRT,75.0,Catherine.Reynolds@aol.com
City Hotel,1,68,2016,February,8,17,0,2,Groups,PRT,75.0,Summers_Peggy@protonmail.com
City Hotel,1,8,2016,February,9,25,0,2,Direct,ESP,80.0,AmberShepherd59@yahoo.com
City Hotel,0,2,2016,February,6,6,0,1,Online TA,PRT,74.8,DeborahMyers45@att.com
City Hotel,0,8,2016,February,8,19,0,1,Corporate,PRT,81.0,MariaCampos60@hotmail.com
City Hotel,0,29,2016,February,9,23,0,1,Corporate,PRT,66.0,Gilmore_Sarah16@outlook.com
City Hotel,0,16,2016,February,9,26,0,1,Corporate,PRT,31.0,Burns.Jason@yahoo.com
City Hotel,0,8,2016,February,9,26,1,2,Online TA,PRT,130.0,Burton_Brian98@protonmail.com
City Hotel,0,6,2016,March,10,2,0,1,Offline TA/TO,PRT,65.8,AJohnson@comcast.net
City Hotel,0,24,2016,March,10,3,0,3,Offline TA/TO,FRA,117.0,BPhD66@comcast.net
City Hotel,0,53,2016,March,10,4,2,2,Online TA,PRT,65.75,Joseph.J@hotmail.com
City Hotel,0,15,2016,March,10,5,2,1,Online TA,ITA,84.33,Myers.Vincent@comcast.net
City Hotel,0,0,2016,March,12,15,0,0,Complementary,PRT,0.0,Jennifer.L@comcast.net
City Hotel,0,19,2016,March,12,14,1,2,Online TA,FRA,60.83,Howard_Shepherd@comcast.net
City Hotel,0,22,2016,March,12,16,0,2,Corporate,PRT,89.0,Burton.Kevin@hotmail.com
City Hotel,0,23,2016,March,12,18,0,1,Online TA,PRT,109.0,FMiller@hotmail.com
City Hotel,0,115,2016,March,12,18,0,2,Groups,PRT,90.0,Patel_Thomas93@protonmail.com
City Hotel,0,64,2016,March,12,18,2,2,Online TA,PRT,93.5,Jason.Barker@outlook.com
City Hotel,0,5,2016,March,13,21,1,1,Online TA,ESP,89.0,GlennOrr@gmail.com
City Hotel,0,14,2016,March,12,19,2,3,Online TA,ESP,146.2,Emily_W@aol.com
City Hotel,0,81,2016,March,13,25,1,2,Offline TA/TO,PRT,65.0,AmandaHenry@mail.com
City Hotel,0,14,2016,March,14,31,2,3,Online TA,CHE,161.0,NicoleLopez@yahoo.com
City Hotel,0,1,2016,April,15,8,2,2,Online TA,DEU,116.0,Hicks_Julie@zoho.com
City Hotel,0,57,2016,April,16,12,0,5,Online TA,FRA,115.6,Walton_Lynn@hotmail.com
City Hotel,0,0,2016,April,17,23,0,1,Online TA,PRT,90.78,Eddie.M@att.com
City Hotel,0,13,2016,April,18,26,0,3,Offline TA/TO,DEU,73.0,Rowe.Donna@yandex.com
